PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Ziaire Williams,MEM,MEM @ OKC,04/09/2023,L,33,24,9,19,47.4,3,8,37.5,3,4,75.0,1,3,4,9,0,1,1,1,-7,44.3
Jeremiah Robinson-Earl,OKC,OKC vs. MEM,04/09/2023,W,40,10,3,13,23.1,2,6,33.3,2,2,100,1,7,8,3,0,0,0,6,13,24.1
Jared Butler,OKC,OKC vs. MEM,04/09/2023,W,46,25,10,21,47.6,5,9,55.6,0,0,-,1,2,3,4,1,0,3,0,16,34.6
John Konchar,MEM,MEM @ OKC,04/09/2023,L,36,2,1,5,20.0,0,2,0.0,0,0,-,2,7,9,3,2,2,1,3,-15,28.3
David Roddy,MEM,MEM @ OKC,04/09/2023,L,43,14,6,19,31.6,2,8,25.0,0,0,-,0,4,4,5,0,0,2,1,-8,24.3
Aaron Wiggins,OKC,OKC vs. MEM,04/09/2023,W,8,6,3,4,75.0,0,1,0.0,0,0,-,2,0,2,0,0,0,1,0,1,7.4
Lindy Waters III,OKC,OKC vs. MEM,04/09/2023,W,12,6,2,6,33.3,2,6,33.3,0,0,-,0,1,1,1,0,1,0,1,7,11.7
Malaki Branham,SAS,SAS @ DAL,04/09/2023,W,24,20,8,15,53.3,2,7,28.6,2,2,100,1,2,3,0,0,0,2,1,5,21.6
A.J. Lawson,DAL,DAL vs. SAS,04/09/2023,L,23,10,4,9,44.4,1,3,33.3,1,5,20.0,1,4,5,1,1,0,0,3,-13,20.5
McKinley Wright IV,DAL,DAL vs. SAS,04/09/2023,L,28,13,5,10,50.0,1,2,50.0,2,3,66.7,1,4,5,4,0,0,0,3,-12,25.0
Sandro Mamukelashvili,SAS,SAS @ DAL,04/09/2023,W,31,23,8,17,47.1,4,7,57.1,3,6,50.0,3,8,11,4,0,1,2,0,27,43.2
Tre Jones,SAS,SAS @ DAL,04/09/2023,W,23,13,6,9,66.7,1,2,50.0,0,0,-,0,3,3,8,0,0,1,1,1,27.6
Romeo Langford,SAS,SAS @ DAL,04/09/2023,W,15,5,1,3,33.3,0,1,0.0,3,3,100,1,0,1,0,0,0,0,0,9,6.2
Theo Pinson,DAL,DAL vs. SAS,04/09/2023,L,40,23,8,16,50.0,5,10,50.0,2,2,100,2,11,13,12,1,0,0,3,-11,59.6
Gorgui Dieng,SAS,SAS @ DAL,04/09/2023,W,23,13,4,8,50.0,2,6,33.3,3,4,75.0,1,9,10,4,0,1,3,2,11,31.0
Justin Holiday,DAL,DAL vs. SAS,04/09/2023,L,23,5,2,9,22.2,1,5,20.0,0,0,-,0,2,2,0,1,0,0,3,-15,10.4
Markieff Morris,DAL,DAL vs. SAS,04/09/2023,L,27,10,4,17,23.5,2,11,18.2,0,0,-,0,7,7,2,0,0,0,4,-21,21.4
Dominick Barlow,SAS,SAS @ DAL,04/09/2023,W,34,21,8,11,72.7,0,0,-,5,7,71.4,6,13,19,1,1,1,0,5,6,51.3
Blake Wesley,SAS,SAS @ DAL,04/09/2023,W,33,10,4,11,36.4,2,3,66.7,0,0,-,0,6,6,9,0,0,3,4,8,27.7
Jaden Hardy,DAL,DAL vs. SAS,04/09/2023,L,28,25,11,23,47.8,1,7,14.3,2,2,100,2,3,5,5,0,0,0,1,-5,38.5
Julian Champagnie,SAS,SAS @ DAL,04/09/2023,W,33,16,5,16,31.3,3,10,30.0,3,4,75.0,1,9,10,3,0,0,0,0,22,32.5
Keita Bates-Diop,SAS,SAS @ DAL,04/09/2023,W,24,17,7,14,50.0,1,2,50.0,2,4,50.0,0,6,6,2,1,0,1,0,16,29.2
Frank Ntilikina,DAL,DAL vs. SAS,04/09/2023,L,42,12,5,11,45.5,1,4,25.0,1,4,25.0,0,2,2,3,1,1,2,3,-21,22.9
Davis Bertans,DAL,DAL vs. SAS,04/09/2023,L,28,19,7,13,53.8,5,11,45.5,0,0,-,2,5,7,1,0,2,0,1,-7,34.9
Anthony Davis,LAL,LAL vs. UTA,04/09/2023,W,34,16,7,15,46.7,0,0,-,2,2,100,3,10,13,3,3,4,4,2,10,53.1
Kelly Olynyk,UTA,UTA @ LAL,04/09/2023,L,29,23,9,13,69.2,3,4,75.0,2,2,100,0,5,5,4,0,2,4,1,-11,37.0
Chance Comanche,POR,POR vs. GSW,04/09/2023,L,21,7,3,5,60.0,0,0,-,1,4,25.0,2,1,3,0,0,1,0,0,-29,13.6
Jonathan Kuminga,GSW,GSW @ POR,04/09/2023,W,24,15,6,9,66.7,1,1,100,2,2,100,2,5,7,6,1,2,3,2,35,38.4
Isaiah Jackson,IND,IND @ NYK,04/09/2023,W,26,6,1,6,16.7,0,0,-,4,6,66.7,4,5,9,3,1,2,3,3,-11,27.3
Obi Toppin,NYK,NYK vs. IND,04/09/2023,L,37,34,13,23,56.5,5,10,50.0,3,3,100,1,6,7,5,2,0,1,2,7,54.9
George Hill,IND,IND @ NYK,04/09/2023,W,22,17,5,7,71.4,5,6,83.3,2,3,66.7,0,3,3,3,1,0,1,3,29,27.1
Evan Fournier,NYK,NYK vs. IND,04/09/2023,L,12,0,0,4,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,1,1,-16,0.2
Buddy Hield,IND,IND @ NYK,04/09/2023,W,23,15,5,6,83.3,5,6,83.3,0,0,-,1,5,6,4,0,0,1,0,18,27.2
Isaiah Hartenstein,NYK,NYK vs. IND,04/09/2023,L,21,8,4,7,57.1,0,0,-,0,0,-,0,2,2,5,1,0,0,2,-23,20.9
Josh Hart,NYK,NYK vs. IND,04/09/2023,L,26,10,5,9,55.6,0,1,0.0,0,0,-,3,8,11,4,1,1,2,2,-29,33.2
Andrew Nembhard,IND,IND @ NYK,04/09/2023,W,38,19,7,13,53.8,1,3,33.3,4,5,80.0,0,3,3,9,3,0,2,1,-3,43.1
RJ Barrett,NYK,NYK vs. IND,04/09/2023,L,37,18,7,16,43.8,1,3,33.3,3,5,60.0,1,1,2,3,1,0,3,6,7,24.9
Miles McBride,NYK,NYK vs. IND,04/09/2023,L,12,5,2,4,50.0,1,2,50.0,0,0,-,0,0,0,0,0,0,0,2,-12,5.0
Bennedict Mathurin,IND,IND @ NYK,04/09/2023,W,37,26,6,13,46.2,2,3,66.7,12,13,92.3,0,3,3,6,0,1,3,2,3,38.6
Immanuel Quickley,NYK,NYK vs. IND,04/09/2023,L,37,30,9,22,40.9,3,11,27.3,9,9,100,0,9,9,7,2,0,5,3,9,52.3
Oshae Brissett,IND,IND @ NYK,04/09/2023,W,28,12,4,15,26.7,0,3,0.0,4,7,57.1,2,7,9,3,0,2,2,4,14,31.3
Mitchell Robinson,NYK,NYK vs. IND,04/09/2023,L,27,9,4,10,40.0,0,0,-,1,4,25.0,14,6,20,2,1,7,3,2,18,57.0
Saben Lee,PHX,PHX vs. LAC,04/09/2023,L,44,25,8,21,38.1,3,8,37.5,6,8,75.0,1,2,3,10,2,0,1,3,-9,48.6
Russell Westbrook,LAC,LAC @ PHX,04/09/2023,W,40,25,8,19,42.1,2,4,50.0,7,10,70.0,6,1,7,9,1,0,2,1,8,47.9
Norman Powell,LAC,LAC @ PHX,04/09/2023,W,32,29,12,22,54.5,0,3,0.0,5,7,71.4,2,3,5,0,1,0,1,1,8,37.0
Damion Lee,PHX,PHX vs. LAC,04/09/2023,L,31,8,3,7,42.9,0,3,0.0,2,2,100,0,4,4,1,0,0,2,4,-15,12.3
Ish Wainright,PHX,PHX vs. LAC,04/09/2023,L,32,7,2,6,33.3,2,5,40.0,1,2,50.0,0,7,7,1,0,1,1,4,6,18.9
Bones Hyland,LAC,LAC @ PHX,04/09/2023,W,18,11,5,11,45.5,1,4,25.0,0,0,-,0,5,5,2,0,0,2,1,6,18.0
Darius Bazley,PHX,PHX vs. LAC,04/09/2023,L,27,16,7,13,53.8,1,3,33.3,1,3,33.3,4,5,9,2,0,2,1,2,-12,34.8
Terance Mann,LAC,LAC @ PHX,04/09/2023,W,20,4,2,5,40.0,0,0,-,0,0,-,0,1,1,0,0,1,0,2,8,8.2
Mason Plumlee,LAC,LAC @ PHX,04/09/2023,W,22,9,4,6,66.7,0,0,-,1,2,50.0,3,1,4,3,1,0,0,3,12,21.3
Terrence Ross,PHX,PHX vs. LAC,04/09/2023,L,31,13,5,15,33.3,1,5,20.0,2,2,100,0,4,4,4,0,0,0,4,-9,23.8
Jock Landale,PHX,PHX vs. LAC,04/09/2023,L,21,15,7,13,53.8,1,1,100,0,0,-,4,4,8,2,0,0,1,2,7,26.6
Landry Shamet,PHX,PHX vs. LAC,04/09/2023,L,18,14,5,10,50.0,3,6,50.0,1,1,100,0,3,3,6,0,0,0,1,6,26.6
Josh Okogie,PHX,PHX vs. LAC,04/09/2023,L,30,13,4,13,30.8,2,5,40.0,3,4,75.0,3,4,7,3,2,0,1,1,4,30.9
Torrey Craig,PHX,PHX vs. LAC,04/09/2023,L,6,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,0,0,0,-3,5.4
Ivica Zubac,LAC,LAC @ PHX,04/09/2023,W,25,10,5,7,71.4,0,0,-,0,0,-,2,6,8,0,0,2,1,3,-6,24.6
Robert Covington,LAC,LAC @ PHX,04/09/2023,W,5,0,0,0,-,0,0,-,0,0,-,0,2,2,1,0,1,0,0,5,6.9
Kawhi Leonard,LAC,LAC @ PHX,04/09/2023,W,36,25,11,21,52.4,0,3,0.0,3,5,60.0,0,15,15,6,0,0,4,4,-7,48.0
Aaron Nesmith,IND,IND @ NYK,04/09/2023,W,25,14,5,7,71.4,1,2,50.0,3,3,100,0,5,5,1,1,3,0,3,-19,33.5
Jordan Nwora,IND,IND @ NYK,04/09/2023,W,23,19,7,10,70.0,4,6,66.7,1,1,100,0,4,4,0,0,1,3,4,-13,23.8
Moses Moody,GSW,GSW @ POR,04/09/2023,W,29,25,10,14,71.4,4,7,57.1,1,1,100,0,4,4,4,0,0,0,4,39,35.8
Shaedon Sharpe,POR,POR vs. GSW,04/09/2023,L,28,18,7,18,38.9,2,8,25.0,2,2,100,1,6,7,4,1,0,5,0,-35,30.4
John Butler Jr.,POR,POR vs. GSW,04/09/2023,L,22,3,1,5,20.0,1,3,33.3,0,0,-,0,1,1,0,0,0,0,2,-37,4.2
Justin Minaya,POR,POR vs. GSW,04/09/2023,L,24,2,1,8,12.5,0,3,0.0,0,1,0.0,0,4,4,1,0,1,1,1,-31,10.3
Nate Williams,POR,POR vs. GSW,04/09/2023,L,31,17,7,12,58.3,1,2,50.0,2,2,100,3,1,4,3,0,0,1,1,-25,25.3
Skylar Mays,POR,POR vs. GSW,04/09/2023,L,41,21,7,17,41.2,2,7,28.6,5,5,100,0,4,4,12,3,0,2,2,-44,50.8
Dalen Terry,CHI,CHI vs. DET,04/09/2023,W,15,10,3,6,50.0,0,2,0.0,4,4,100,0,3,3,1,3,1,0,2,20,27.1
Buddy Boeheim,DET,DET @ CHI,04/09/2023,L,10,0,0,3,0.0,0,3,0.0,0,0,-,0,1,1,1,0,0,0,0,-14,2.7
Jared Rhoden,DET,DET @ CHI,04/09/2023,L,35,7,3,8,37.5,1,4,25.0,0,0,-,1,5,6,0,0,0,0,3,-7,14.2
Terry Taylor,CHI,CHI vs. DET,04/09/2023,W,15,5,2,3,66.7,0,0,-,1,2,50.0,2,2,4,0,0,1,0,1,20,12.8
Carlik Jones,CHI,CHI vs. DET,04/09/2023,W,12,11,3,6,50.0,1,3,33.3,4,4,100,0,1,1,3,1,0,0,0,19,19.7
Ayo Dosunmu,CHI,CHI vs. DET,04/09/2023,W,24,9,4,10,40.0,1,4,25.0,0,1,0.0,0,2,2,2,1,0,0,0,20,17.4
Killian Hayes,DET,DET @ CHI,04/09/2023,L,39,26,8,18,44.4,3,8,37.5,7,8,87.5,2,6,8,7,0,1,5,0,-4,44.1
Marvin Bagley III,DET,DET @ CHI,04/09/2023,L,19,12,5,12,41.7,2,4,50.0,0,0,-,0,7,7,0,1,0,2,2,-4,21.4
Derrick Jones Jr.,CHI,CHI vs. DET,04/09/2023,W,10,4,2,6,33.3,0,3,0.0,0,0,-,3,4,7,0,1,1,0,0,7,18.4
Cory Joseph,DET,DET @ CHI,04/09/2023,L,37,5,2,10,20.0,1,7,14.3,0,1,0.0,2,2,4,9,0,0,2,1,-14,21.3
Jalen Duren,DET,DET @ CHI,04/09/2023,L,35,4,2,5,40.0,0,0,-,0,0,-,3,15,18,0,0,1,6,2,3,22.6
Jaden Ivey,DET,DET @ CHI,04/09/2023,L,37,16,7,20,35.0,2,7,28.6,0,0,-,1,2,3,3,0,0,5,6,-30,19.1
Marko Simonovic,CHI,CHI vs. DET,04/09/2023,W,8,4,1,3,33.3,1,2,50.0,1,2,50.0,0,1,1,0,0,0,0,3,15,5.2
R.J. Hampton,DET,DET @ CHI,04/09/2023,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-9,0.0
Patrick Williams,CHI,CHI vs. DET,04/09/2023,W,22,2,1,5,20.0,0,1,0.0,0,0,-,1,1,2,1,1,1,0,1,-3,11.9
James Wiseman,DET,DET @ CHI,04/09/2023,L,25,11,4,9,44.4,0,0,-,3,4,75.0,6,6,12,0,0,1,4,2,-31,24.4
Coby White,CHI,CHI vs. DET,04/09/2023,W,15,5,2,4,50.0,1,2,50.0,0,0,-,0,3,3,1,0,0,1,0,-4,9.1
Alex Caruso,CHI,CHI vs. DET,04/09/2023,W,15,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,2,0,2,0,1,10,12.2
Zach LaVine,CHI,CHI vs. DET,04/09/2023,W,26,17,6,15,40.0,1,5,20.0,4,4,100,0,3,3,2,0,0,1,1,8,22.6
Andre Drummond,CHI,CHI vs. DET,04/09/2023,W,13,8,3,7,42.9,0,0,-,2,4,50.0,5,5,10,0,1,0,1,1,-9,22.0
Nikola Vucevic,CHI,CHI vs. DET,04/09/2023,W,17,8,4,9,44.4,0,0,-,0,0,-,0,7,7,0,3,0,0,1,9,25.4
Patrick Beverley,CHI,CHI vs. DET,04/09/2023,W,24,2,1,3,33.3,0,2,0.0,0,0,-,0,2,2,4,3,1,0,4,2,22.4
DeMar DeRozan,CHI,CHI vs. DET,04/09/2023,W,24,16,7,15,46.7,1,4,25.0,1,1,100,0,2,2,5,1,0,0,1,-4,28.9
James Johnson,IND,IND @ NYK,04/09/2023,W,7,6,3,5,60.0,0,0,-,0,0,-,1,1,2,3,1,0,0,1,-1,15.9
Gabe York,IND,IND @ NYK,04/09/2023,W,12,7,3,7,42.9,1,5,20.0,0,0,-,0,0,0,1,1,0,0,3,8,11.5
Quentin Grimes,NYK,NYK vs. IND,04/09/2023,L,32,22,8,13,61.5,5,10,50.0,1,1,100,0,1,1,3,0,0,0,4,14,27.7
Jonas Valanciunas,NOP,NOP @ MIN,04/09/2023,L,22,11,5,14,35.7,1,3,33.3,0,0,-,4,14,18,1,0,1,2,3,7,35.1
Daishen Nix,HOU,HOU @ WAS,04/09/2023,W,18,2,1,4,25.0,0,2,0.0,0,0,-,0,1,1,1,1,0,1,1,-1,6.7
Wesley Matthews,MIL,MIL @ TOR,04/09/2023,L,22,3,0,5,0.0,0,4,0.0,3,4,75.0,0,1,1,1,0,0,0,0,-11,5.7
Thanasis Antetokounmpo,MIL,MIL @ TOR,04/09/2023,L,28,14,4,8,50.0,0,1,0.0,6,8,75.0,2,3,5,3,0,0,0,2,-2,24.5
Joe Ingles,MIL,MIL @ TOR,04/09/2023,L,18,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,6,0,0,1,0,-21,11.2
Bobby Portis,MIL,MIL @ TOR,04/09/2023,L,18,16,7,14,50.0,2,4,50.0,0,0,-,0,4,4,0,1,0,2,1,-14,21.8
Jakob Poeltl,TOR,TOR vs. MIL,04/09/2023,W,11,6,3,6,50.0,0,0,-,0,0,-,1,3,4,1,0,0,0,1,4,12.3
Chris Boucher,TOR,TOR vs. MIL,04/09/2023,W,20,10,4,5,80.0,0,0,-,2,2,100,1,4,5,1,2,1,2,3,9,24.5
Jevon Carter,MIL,MIL @ TOR,04/09/2023,L,20,6,2,6,33.3,2,4,50.0,0,0,-,0,1,1,5,1,1,2,2,-8,18.7
Gary Trent Jr.,TOR,TOR vs. MIL,04/09/2023,W,27,23,7,13,53.8,4,7,57.1,5,5,100,0,1,1,3,0,0,0,0,14,28.7
Lindell Wigginton,MIL,MIL @ TOR,04/09/2023,L,27,17,5,8,62.5,2,4,50.0,5,6,83.3,0,1,1,1,0,1,5,2,-10,17.7
Malachi Flynn,TOR,TOR vs. MIL,04/09/2023,W,36,20,7,14,50.0,2,4,50.0,4,4,100,0,4,4,4,1,0,2,4,11,31.8
Scottie Barnes,TOR,TOR vs. MIL,04/09/2023,W,22,8,4,9,44.4,0,2,0.0,0,0,-,0,2,2,5,0,0,1,0,8,16.9
Joe Wieskamp,TOR,TOR vs. MIL,04/09/2023,W,15,0,0,6,0.0,0,5,0.0,0,0,-,0,1,1,2,0,0,0,1,-1,4.2
Dalano Banton,TOR,TOR vs. MIL,04/09/2023,W,19,11,5,12,41.7,0,3,0.0,1,2,50.0,2,3,5,7,0,1,2,3,7,28.5
Christian Koloko,TOR,TOR vs. MIL,04/09/2023,W,25,7,3,4,75.0,0,1,0.0,1,2,50.0,0,4,4,3,2,0,0,2,10,22.3
Ron Harper Jr.,TOR,TOR vs. MIL,04/09/2023,W,22,10,4,6,66.7,1,3,33.3,1,1,100,1,3,4,1,0,0,0,2,6,16.3
Meyers Leonard,MIL,MIL @ TOR,04/09/2023,L,31,10,3,4,75.0,1,2,50.0,3,3,100,5,7,12,1,1,0,1,3,-10,27.9
Jae Crowder,MIL,MIL @ TOR,04/09/2023,L,25,13,5,12,41.7,3,6,50.0,0,0,-,0,4,4,6,2,0,0,1,-8,32.8
KJ Martin,HOU,HOU @ WAS,04/09/2023,W,21,12,5,12,41.7,0,2,0.0,2,2,100,0,3,3,1,0,0,0,1,-4,17.1
Corey Kispert,WAS,WAS vs. HOU,04/09/2023,L,12,18,6,8,75.0,5,7,71.4,1,1,100,1,2,3,1,0,0,0,0,4,23.1
Alperen Sengun,HOU,HOU @ WAS,04/09/2023,W,24,12,4,9,44.4,0,0,-,4,5,80.0,3,9,12,6,2,2,4,3,-4,43.4
Josh Christopher,HOU,HOU @ WAS,04/09/2023,W,30,13,6,10,60.0,0,1,0.0,1,2,50.0,1,1,2,4,0,0,4,1,6,17.4
Boban Marjanovic,HOU,HOU @ WAS,04/09/2023,W,13,10,5,7,71.4,0,0,-,0,1,0.0,3,3,6,1,1,1,1,0,10,23.7
Jordan Goodwin,WAS,WAS vs. HOU,04/09/2023,L,30,22,8,14,57.1,3,8,37.5,3,4,75.0,0,5,5,5,2,1,4,3,2,40.5
Jalen Green,HOU,HOU @ WAS,04/09/2023,W,27,14,5,11,45.5,1,3,33.3,3,4,75.0,0,2,2,4,1,0,0,0,3,25.4
Johnny Davis,WAS,WAS vs. HOU,04/09/2023,L,40,13,4,20,20.0,3,15,20.0,2,4,50.0,3,5,8,8,2,0,2,4,-13,38.6
Frank Kaminsky,HOU,HOU @ WAS,04/09/2023,W,17,7,3,7,42.9,1,3,33.3,0,0,-,2,4,6,3,0,1,0,0,4,21.7
Kendrick Nunn,WAS,WAS vs. HOU,04/09/2023,L,22,12,4,9,44.4,2,4,50.0,2,2,100,1,4,5,3,1,2,4,2,-8,27.5
Isaiah Todd,WAS,WAS vs. HOU,04/09/2023,L,45,7,2,14,14.3,1,7,14.3,2,2,100,2,10,12,4,1,0,1,4,-6,29.4
Anthony Gill,WAS,WAS vs. HOU,04/09/2023,L,21,8,3,8,37.5,0,2,0.0,2,4,50.0,0,2,2,2,1,0,0,3,-1,16.4
Usman Garuba,HOU,HOU @ WAS,04/09/2023,W,12,0,0,3,0.0,0,2,0.0,0,0,-,1,2,3,0,1,0,2,2,-1,4.6
TyTy Washington Jr.,HOU,HOU @ WAS,04/09/2023,W,21,8,3,5,60.0,2,2,100,0,2,0.0,0,3,3,0,2,0,0,2,2,17.6
Tari Eason,HOU,HOU @ WAS,04/09/2023,W,27,16,6,11,54.5,1,3,33.3,3,4,75.0,2,6,8,4,0,1,2,2,9,32.6
Quenton Jackson,WAS,WAS vs. HOU,04/09/2023,L,32,19,9,13,69.2,0,2,0.0,1,2,50.0,0,2,2,5,2,0,0,3,-6,34.9
Xavier Cooks,WAS,WAS vs. HOU,04/09/2023,L,38,10,5,11,45.5,0,0,-,0,2,0.0,7,7,14,0,2,2,1,2,3,37.8
Jabari Smith Jr.,HOU,HOU @ WAS,04/09/2023,W,31,20,6,11,54.5,1,3,33.3,7,8,87.5,1,4,5,0,0,1,1,3,1,28.0
Will Barton,TOR,TOR vs. MIL,04/09/2023,W,14,12,5,9,55.6,2,3,66.7,0,0,-,1,1,2,1,1,0,0,1,3,18.9
Precious Achiuwa,TOR,TOR vs. MIL,04/09/2023,W,28,14,6,11,54.5,2,5,40.0,0,0,-,1,12,13,1,2,0,2,2,9,35.1
Goran Dragic,MIL,MIL @ TOR,04/09/2023,L,21,14,7,12,58.3,0,2,0.0,0,0,-,0,3,3,1,0,0,1,0,-2,18.1
John Butler Jr.,POR,POR @ LAC,04/08/2023,L,22,7,3,5,60.0,1,3,33.3,0,1,0.0,0,1,1,3,0,1,0,4,-10,15.7
Jabari Walker,POR,POR @ LAC,04/08/2023,L,22,7,2,6,33.3,0,2,0.0,3,4,75.0,2,3,5,1,0,0,1,3,-7,13.5
Shaedon Sharpe,POR,POR @ LAC,04/08/2023,L,37,26,10,20,50.0,3,9,33.3,3,4,75.0,3,1,4,4,2,0,3,0,-12,39.8
Nate Williams,POR,POR @ LAC,04/08/2023,L,21,9,4,5,80.0,1,1,100,0,1,0.0,1,0,1,0,0,0,1,2,-5,9.2
Moussa Diabate,LAC,LAC vs. POR,04/08/2023,W,2,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2,3.2
Trendon Watford,POR,POR @ LAC,04/08/2023,L,26,24,10,15,66.7,2,3,66.7,2,2,100,0,2,2,3,0,1,0,3,-4,33.9
Jason Preston,LAC,LAC vs. POR,04/08/2023,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Brandon Boston Jr.,LAC,LAC vs. POR,04/08/2023,W,2,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-2,2.7
Skylar Mays,POR,POR @ LAC,04/08/2023,L,30,9,3,11,27.3,1,2,50.0,2,3,66.7,0,0,0,9,0,0,1,1,-11,21.5
Xavier Moon,LAC,LAC vs. POR,04/08/2023,W,2,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-2,2.0
Terance Mann,LAC,LAC vs. POR,04/08/2023,W,24,6,3,5,60.0,0,2,0.0,0,2,0.0,1,0,1,2,1,0,3,2,6,10.2
Amir Coffey,LAC,LAC vs. POR,04/08/2023,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Kevin Knox II,POR,POR @ LAC,04/08/2023,L,36,30,10,15,66.7,5,8,62.5,5,6,83.3,1,10,11,2,1,0,2,2,-4,47.2
Ivica Zubac,LAC,LAC vs. POR,04/08/2023,W,23,14,6,8,75.0,0,0,-,2,2,100,1,9,10,1,0,1,0,2,7,30.5
Norman Powell,LAC,LAC vs. POR,04/08/2023,W,27,23,7,14,50.0,0,2,0.0,9,11,81.8,0,3,3,5,2,0,0,3,7,40.1
Robert Covington,LAC,LAC vs. POR,04/08/2023,W,21,8,3,4,75.0,2,2,100,0,0,-,3,4,7,1,1,1,2,1,9,21.9
Mason Plumlee,LAC,LAC vs. POR,04/08/2023,W,20,11,4,4,100,0,0,-,3,3,100,1,3,4,2,0,1,0,4,-1,21.8
Kawhi Leonard,LAC,LAC vs. POR,04/08/2023,W,29,27,7,17,41.2,3,8,37.5,10,10,100,1,7,8,4,0,1,2,0,11,43.6
Nicolas Batum,LAC,LAC vs. POR,04/08/2023,W,24,9,3,5,60.0,3,5,60.0,0,0,-,1,3,4,3,1,1,0,0,9,24.3
Eric Gordon,LAC,LAC vs. POR,04/08/2023,W,18,5,2,8,25.0,1,6,16.7,0,0,-,0,0,0,2,1,0,2,3,4,9.0
Russell Westbrook,LAC,LAC vs. POR,04/08/2023,W,25,20,9,14,64.3,2,3,66.7,0,0,-,4,2,6,6,0,0,3,0,7,33.2
Kyle Anderson,MIN,MIN @ SAS,04/08/2023,W,24,7,3,7,42.9,1,3,33.3,0,0,-,1,1,2,4,0,1,1,1,1,17.4
Rudy Gobert,MIN,MIN @ SAS,04/08/2023,W,29,10,4,5,80.0,0,0,-,2,5,40.0,2,11,13,5,1,4,1,2,6,47.1
Justin Minaya,POR,POR @ LAC,04/08/2023,L,20,0,0,1,0.0,0,1,0.0,0,0,-,0,4,4,0,1,1,1,3,-2,9.8
Shaquille Harrison,POR,POR @ LAC,04/08/2023,L,26,13,5,11,45.5,1,3,33.3,2,2,100,0,6,6,10,4,1,1,2,0,49.2
Malaki Branham,SAS,SAS vs. MIN,04/08/2023,L,26,17,6,10,60.0,0,2,0.0,5,5,100,0,4,4,1,0,0,0,2,-21,23.3
Tre Jones,SAS,SAS vs. MIN,04/08/2023,L,32,21,9,14,64.3,1,3,33.3,2,4,50.0,1,9,10,12,0,0,1,1,-17,50.0
Jaden McDaniels,MIN,MIN @ SAS,04/08/2023,W,26,16,6,8,75.0,4,5,80.0,0,0,-,1,3,4,2,1,0,0,3,31,26.8
Nickeil Alexander-Walker,MIN,MIN @ SAS,04/08/2023,W,16,16,6,8,75.0,4,5,80.0,0,0,-,1,0,1,2,1,0,0,1,2,23.2
Jordan McLaughlin,MIN,MIN @ SAS,04/08/2023,W,20,5,1,2,50.0,1,1,100,2,2,100,0,2,2,9,1,1,0,2,9,26.9
Keita Bates-Diop,SAS,SAS vs. MIN,04/08/2023,L,25,22,8,15,53.3,2,5,40.0,4,5,80.0,2,1,3,5,0,1,2,0,-15,34.1
Taurean Prince,MIN,MIN @ SAS,04/08/2023,W,25,15,4,9,44.4,3,5,60.0,4,4,100,1,3,4,2,1,0,0,2,19,25.8
Karl-Anthony Towns,MIN,MIN @ SAS,04/08/2023,W,28,22,10,19,52.6,2,6,33.3,0,0,-,0,8,8,8,0,2,2,2,30,47.6
Dominick Barlow,SAS,SAS vs. MIN,04/08/2023,L,28,4,2,6,33.3,0,0,-,0,0,-,2,3,5,3,1,1,1,2,-3,19.5
Josh Minott,MIN,MIN @ SAS,04/08/2023,W,5,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-6,1.5
Wendell Moore Jr.,MIN,MIN @ SAS,04/08/2023,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,0.0
Blake Wesley,SAS,SAS vs. MIN,04/08/2023,L,34,14,6,9,66.7,2,2,100,0,2,0.0,0,5,5,4,2,1,3,1,5,32.0
Julian Champagnie,SAS,SAS vs. MIN,04/08/2023,L,32,24,8,16,50.0,5,9,55.6,3,3,100,0,4,4,1,0,0,2,3,-13,28.3
Sandro Mamukelashvili,SAS,SAS vs. MIN,04/08/2023,L,26,16,7,13,53.8,2,4,50.0,0,0,-,3,3,6,4,1,0,1,2,-9,31.2
Luka Garza,MIN,MIN @ SAS,04/08/2023,W,6,4,2,5,40.0,0,1,0.0,0,0,-,2,1,3,0,0,0,0,1,-6,7.6
Matt Ryan,MIN,MIN @ SAS,04/08/2023,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,0,-6,1.5
